áYâú (826)-A2,,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
24.4,0,0,0,0
24.6,0,0,0,0
24.4,0,0,0,0
23.9,0,0,0,0
23.9,0,0,0,0
24.2,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23,0,0,0,0
23.1,0,0,0,0
23.4,0,0.01,0,0
24.5,1.19,0.17,10.4,-90.8
25.7,1.83,0.33,23.7,-83.9
27.5,2.07,0.48,36.9,-75.7
28.4,1.24,0.94,49.5,-64.6
26.8,0.81,1.22,60.6,-46.9
28.3,1.22,1.22,67.8,-16.2
29.1,2.17,0.78,67,23.2
27.7,0.39,1.14,58.7,51
26.6,0.21,0.84,47.2,67
26.9,0.5,0.7,34.5,77.3
27.4,1.56,0.33,21.2,85.2
26.7,0.46,0.14,7.9,92.1
25.7,0,0,0,0
25.5,0,0,0,0
25.5,0,0,0,0
24.7,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.4,0,0,0,0
24.2,0,0,0,0
24,0,0,0,0
23.9,0,0,0,0
23.8,0,0,0,0
23.6,0,0.01,0,0
24.1,1.37,0.16,10.3,-90.5
25.5,2.02,0.3,23.6,-83.4
26.5,2.3,0.41,36.8,-75.2
27.5,2.4,0.51,49.3,-64
28.3,2.43,0.59,60.4,-46.3
28.8,2.42,0.66,67.5,-15.8
29,2.43,0.64,66.6,23
28.3,2.42,0.59,58.4,50.6
28.4,2.39,0.49,46.9,66.6
28.3,2.3,0.38,34.2,77
27.5,1.92,0.28,21,84.9
26.3,1.17,0.13,7.6,91.8
25.1,0,0,0,0
24.9,0,0,0,0
24.9,0,0,0,0
24.6,0,0,0,0
24.4,0,0,0,0
23.9,0,0,0,0
23.8,0,0,0,0
23.9,0,0,0,0
23.7,0,0,0,0
23.5,0,0,0,0
23.2,0,0,0,0
23.3,0,0.01,0,0
24,1.32,0.16,10.2,-90.1
25.3,2.03,0.3,23.5,-83
26.6,1.97,0.5,36.7,-74.7
27.2,2.39,0.51,49.2,-63.5
28.1,2.42,0.59,60.2,-45.6
28.8,2.42,0.66,67.1,-15.3
28.5,2.43,0.64,66.2,22.9
28.8,2.42,0.59,58.1,50.2
28.8,2.39,0.49,46.6,66.2
28.5,2.28,0.38,33.9,76.6
27.6,1.94,0.27,20.7,84.6
26.6,1.17,0.12,7.4,91.5
25.1,0,0,0,0
24.8,0,0,0,0
24.5,0,0,0,0
24.3,0,0,0,0
24,0,0,0,0
24,0,0,0,0
24,0,0,0,0
23.8,0,0,0,0
24.2,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23.5,0,0.01,0,0
24.3,1.21,0.16,10.1,-89.7
26.7,1.88,0.32,23.4,-82.6
28.3,2.14,0.45,36.6,-74.3
28,2.22,0.59,49,-62.9
28.3,2.24,0.69,59.9,-45
29.3,1.88,0.94,66.8,-14.9
28.1,0.86,1.29,65.8,22.8
28.3,1.3,1.06,57.7,49.9
27.6,1.36,0.86,46.3,65.8
26.6,0.34,0.65,33.7,76.3
27.1,1.19,0.37,20.5,84.3
26,0.74,0.13,7.1,91.2
25.3,0,0,0,0
25,0,0,0,0
25.4,0,0,0,0
24.8,0,0,0,0
24.5,0,0,0,0
24.3,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
24.4,0,0,0,0
24.3,0,0,0,0
24.2,0,0,0,0
23.9,0,0.01,0,0
24.5,1.09,0.17,10,-89.3
26.5,1.75,0.34,23.3,-82.2
26.8,1.12,0.71,36.4,-73.8
26.8,1.14,0.95,48.9,-62.4
27.8,0.59,1.21,59.7,-44.4
28.2,1.42,1.14,66.4,-14.4
28.5,0.46,1.26,65.4,22.7
26.9,0.59,1.17,57.4,49.5
26.9,0.72,0.95,46.1,65.5
27.5,0.25,0.61,33.4,76
27.2,1.08,0.38,20.2,83.9
25.8,0.22,0.1,6.9,90.9
25.1,0,0,0,0
24.8,0,0,0,0
24.9,0,0,0,0
24.8,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.3,0,0,0,0
24.3,0,0,0,0
24,0,0,0,0
23.8,0,0,0,0
23.7,0,0,0,0
23.4,0,0.01,0,0
24.7,0.86,0.18,9.9,-88.9
26.1,1.67,0.35,23.2,-81.8
27.8,0.67,0.75,36.3,-73.3
26.6,0.14,0.78,48.7,-61.8
26.9,0.4,1.15,59.4,-43.8
27.4,0.28,1.2,66,-14
26.8,0.39,1.24,65,22.6
25.9,0.68,1.17,57,49.1
27.8,1.67,0.75,45.8,65.1
26.5,1.06,0.65,33.1,75.6
25.6,0.15,0.31,20,83.6
25,0.2,0.09,6.6,90.6
24.4,0,0,0,0
24.3,0,0,0,0
24.2,0,0,0,0
24.4,0,0,0,0
23.9,0,0,0,0
24.3,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
23.5,0,0,0,0
23.6,0,0,0,0
23.4,0,0,0,0
23.9,0,0.01,0,0
24.4,1.29,0.16,9.8,-88.5
25.6,1.25,0.41,23.1,-81.4
26.5,2.22,0.42,36.2,-72.9
27.6,2,0.68,48.5,-61.3
27.7,2.34,0.63,59.2,-43.2
28,2.34,0.69,65.7,-13.6
27.6,2.35,0.68,64.6,22.4
27.7,1.7,0.9,56.7,48.8
27.2,0.98,0.92,45.5,64.7
26.6,1.58,0.55,32.9,75.3
26.3,1.56,0.32,19.7,83.3
25.5,0.88,0.11,6.4,90.3
24.5,0,0,0,0
24.9,0,0,0,0
25,0,0,0,0
24.9,0,0,0,0
24.9,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.8,0,0,0,0
24.9,0,0,0,0
24.7,0,0,0,0
25,0.21,0.14,9.7,-88.1
25.7,0.23,0.4,23,-81
26.9,0.59,0.75,36.1,-72.4
26.6,0.6,1.01,48.4,-60.8
27.2,0.6,1.2,58.9,-42.6
28.4,1.53,1.08,65.3,-13.2
27.9,0.09,0.83,64.2,22.3
24.6,0,0.44,56.4,48.4
24.4,0.03,0.52,45.2,64.3
25.1,0.11,0.47,32.6,74.9
25.3,0.11,0.27,19.5,83
25.6,0.12,0.08,6.1,90
25.8,0,0,0,0
26,0,0,0,0
26,0,0,0,0
25.8,0,0,0,0
25.8,0,0,0,0
25.9,0,0,0,0
25.9,0,0,0,0
26,0,0,0,0
25.6,0,0,0,0
25.8,0,0,0,0
25.2,0,0,0,0
25.3,0,0,0,0
25.1,0.07,0.11,9.6,-87.7
25.8,0.07,0.29,22.9,-80.5
25.9,0.05,0.47,35.9,-71.9
27.7,0.26,0.9,48.2,-60.2
27.9,0.11,0.88,58.7,-42
28.1,0.12,0.94,65,-12.8
27.7,0.05,0.82,63.8,22.2
26.5,0.08,0.71,56,48.1
26.7,0.05,0.45,44.9,64
26.3,0,0.23,32.3,74.6
25.6,0.02,0.13,19.2,82.7
24.1,0.02,0.05,5.9,89.7
24,0,0,0,0
25.1,0,0,0,0
25.7,0,0,0,0
25.9,0,0,0,0
26.2,0,0,0,0
26.1,0,0,0,0
26,0,0,0,0
26.1,0,0,0,0
26,0,0,0,0
25.3,0,0,0,0
24.3,0,0,0,0
24.3,0,0,0,0
24.5,0.03,0.08,9.5,-87.4
25.1,0.05,0.23,22.8,-80.1
26,0.08,0.47,35.8,-71.5
26.8,0.09,0.62,48,-59.7
27.3,0.08,0.77,58.4,-41.5
27.8,0.51,1.27,64.6,-12.4
27.8,0.11,0.95,63.4,22.1
27.7,0.28,1.04,55.7,47.8
27.1,0.19,0.78,44.6,63.6
26.8,0.08,0.41,32.1,74.2
26.5,0.09,0.23,19,82.3
26.3,0.1,0.06,5.6,89.4
26.3,0,0,0,0
26.3,0,0,0,0
26.3,0,0,0,0
25.9,0,0,0,0
26.1,0,0,0,0
26.1,0,0,0,0
26.2,0,0,0,0
26.1,0,0,0,0
26.1,0,0,0,0
26,0,0,0,0
25.9,0,0,0,0
26,0,0,0,0
26.3,0.06,0.1,9.4,-87
26.2,0.06,0.26,22.7,-79.7
26.8,0.05,0.43,35.7,-71
26.7,0.05,0.43,47.8,-59.2
26.1,0.01,0.37,58.2,-40.9
25.3,0,0.4,64.2,-12.1
25.5,0,0.39,63,22
25,0.02,0.52,55.3,47.4
26,0.05,0.56,44.3,63.3
26.3,0.05,0.39,31.8,73.9
26.3,0.11,0.26,18.7,82
26,0.07,0.05,5.4,89.1
25.9,0,0,0,0
26.1,0,0,0,0
26.1,0,0,0,0
25.5,0,0,0,0
25.7,0,0,0,0
25.1,0,0,0,0
25.1,0,0,0,0
25.4,0,0,0,0
25.4,0,0,0,0
25.3,0,0,0,0
25.4,0,0,0,0
25.5,0,0,0,0
25.5,0.2,0.14,9.3,-86.6
26,0.44,0.43,22.6,-79.3
27.2,0.17,0.6,35.5,-70.6
27.2,0.24,0.88,47.6,-58.6
27.5,0.97,1.15,57.9,-40.3
27.6,1,1.24,63.9,-11.7
28.2,0.33,1.18,62.7,21.9
27.5,0.16,0.9,55,47.1
27.4,0.16,0.73,43.9,62.9
26.3,0.66,0.65,31.5,73.6
26.2,0.13,0.26,18.4,81.7
25.9,0.15,0.06,5.1,88.7
25.9,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.8,0,0,0,0
24.3,0,0,0,0
24.6,0,0,0,0
24.9,0,0,0,0
25,0,0,0,0
22.4,0,0,0,0
22.8,0,0,0,0
21.7,0,0,0,0
22.6,0,0,0,0
23,0.07,0.11,9.2,-86.2
23.4,0.07,0.28,22.5,-78.9
24.4,0.08,0.46,35.4,-70.1
25.7,0.06,0.64,47.5,-58.1
25.1,0.07,0.75,57.6,-39.8
26.1,0.28,1.14,63.5,-11.3
25.9,0.13,0.93,62.3,21.8
25.3,0.14,0.82,54.6,46.8
25.4,0.26,0.81,43.6,62.6
25.7,0.17,0.51,31.2,73.2
24.3,0.08,0.22,18.2,81.4
23.5,0.1,0.05,4.9,88.4
22.8,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
23.4,0,0,0,0
23.1,0,0,0,0
22.7,0,0,0,0
22.7,0,0,0,0
22.9,0,0,0,0
23,0,0,0,0
23.4,0.08,0.11,9.1,-85.8
23.5,0.09,0.28,22.4,-78.5
23.4,0.08,0.47,35.3,-69.6
25.8,0.2,0.83,47.3,-57.6
25,0.05,0.78,57.4,-39.2
25,0.14,0.95,63.2,-11
25.7,0.71,1.25,61.9,21.7
25,0.41,1.08,54.2,46.4
24,0.09,0.58,43.3,62.2
23.2,0.06,0.41,31,72.9
23.3,0.08,0.22,17.9,81.1
23.7,0.12,0.05,4.6,88.1
23.6,0,0,0,0
23.8,0,0,0,0
23.4,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23.7,0,0,0,0
23.5,0,0,0,0
23.1,0,0,0,0
23.4,0,0,0,0
23.6,0,0,0,0
23.7,0,0,0,0
23.8,0.06,0.1,9,-85.4
23.4,0.07,0.26,22.3,-78.1
24,0.05,0.43,35.1,-69.2
24.2,0.05,0.6,47.1,-57.1
23.2,0,0.56,57.1,-38.7
22.8,0,0.4,62.8,-10.7
22.5,0,0.39,61.5,21.6
22.3,0.06,0.31,53.9,46.1
23.1,0.11,0.65,43,61.9
23.3,0.12,0.45,30.7,72.6
22.7,0.07,0.21,17.7,80.8
22.5,0.09,0.05,4.3,87.8
21.9,0,0,0,0
22.1,0,0,0,0
22.4,0,0,0,0
22.6,0,0,0,0
22.5,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
22.9,0,0,0,0
22.4,0,0,0,0
22.6,0,0,0,0
21.8,0.02,0.05,8.9,-85
21.5,0.01,0.14,22.2,-77.6
21.9,0.02,0.35,35,-68.7
22,0,0.46,46.9,-56.6
22.4,0.02,0.34,56.8,-38.2
21.6,0,0.39,62.4,-10.3
21.7,0,0.38,61.1,21.5
21.5,0.04,0.5,53.5,45.8
21.5,0.02,0.43,42.7,61.5
21.5,0.02,0.28,30.4,72.2
21.5,0.06,0.2,17.4,80.4
21.7,0.05,0.05,4.1,87.5
21.8,0,0,0,0
22,0,0,0,0
22,0,0,0,0
22,0,0,0,0
22,0,0,0,0
22.5,0,0,0,0
22.3,0,0,0,0
22.5,0,0,0,0
22.6,0,0,0,0
22.1,0,0,0,0
22.3,0,0,0,0
22.5,0,0,0,0
23,0.51,0.15,8.8,-84.6
24.1,0.9,0.43,22.1,-77.2
25.1,1.4,0.63,34.8,-68.3
25.3,0.33,0.92,46.7,-56.1
24.3,0.97,1.13,56.5,-37.6
25.9,0.95,1.22,62,-10
25.3,0.16,1.01,60.7,21.4
25.6,1.76,0.84,53.2,45.5
25.8,0.95,0.87,42.4,61.2
25,1.65,0.49,30.1,71.9
24.5,1.25,0.3,17.1,80.1
23.9,0.32,0.06,3.8,87.2
23.7,0,0,0,0
23.6,0,0,0,0
23.8,0,0,0,0
23.8,0,0,0,0
23.7,0,0,0,0
23.4,0,0,0,0
23,0,0,0,0
22.9,0,0,0,0
22.9,0,0,0,0
22.8,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
23.1,0.68,0.15,8.7,-84.2
23.9,1.4,0.38,21.9,-76.8
24,1.44,0.62,34.7,-67.8
25.6,1.99,0.66,46.5,-55.6
25.8,2.39,0.6,56.2,-37.1
26.4,2.03,0.83,61.7,-9.7
26.3,2.39,0.63,60.3,21.4
26.1,2.39,0.56,52.8,45.2
25.9,2.34,0.47,42.1,60.8
25.4,2.18,0.36,29.8,71.6
24.7,1.68,0.25,16.9,79.8
23.8,0.81,0.05,3.6,86.9
23.5,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.6,0,0,0,0
23.9,0,0,0,0
23.5,0,0,0,0
23.7,0,0,0,0
23.7,0,0,0,0
23.8,0,0,0,0
23.9,0,0,0,0
23.9,0,0,0,0
23.9,0,0,0,0
23.7,0.31,0.14,8.6,-83.8
24.1,0.68,0.43,21.8,-76.4
25.4,2.21,0.41,34.5,-67.4
25.9,2.3,0.53,46.3,-55.1
26,2.31,0.63,56,-36.6
26,2.34,0.67,61.3,-9.4
26.1,2.32,0.67,59.9,21.3
26,1.67,0.87,52.5,44.9
25.4,1.93,0.61,41.8,60.5
25.2,1.81,0.44,29.6,71.2
24.3,1.6,0.25,16.6,79.5
23.6,0.63,0.05,3.3,86.6
23.4,0,0,0,0
23.7,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23.3,0,0,0,0
23,0,0,0,0
23.1,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
22.8,0,0,0,0
23.1,0,0,0,0
23,0.08,0.1,8.5,-83.4
23.4,0.12,0.31,21.7,-76
23.6,0.07,0.45,34.4,-66.9
23.9,0.08,0.6,46.1,-54.6
23.4,0.06,0.75,55.7,-36.1
24.8,0.27,1.13,60.9,-9.1
23.6,0.91,1.2,59.5,21.2
25,0.07,0.7,52.1,44.6
23.3,0.08,0.55,41.5,60.2
23.1,0.05,0.31,29.3,70.9
22.7,0.02,0.12,16.3,79.2
22.8,0.04,0.03,3.1,86.3
23.3,0,0,0,0
23.6,0,0,0,0
23.7,0,0,0,0
23.7,0,0,0,0
22.8,0,0,0,0
23,0,0,0,0
23.1,0,0,0,0
23.3,0,0,0,0
23.4,0,0,0,0
23.5,0,0,0,0
23.2,0,0,0,0
23,0,0,0,0
23.5,0.47,0.14,8.4,-83.1
24.6,0.81,0.42,21.6,-75.6
25.2,0.36,0.68,34.2,-66.5
23.9,0.09,0.69,45.9,-54.1
25.1,0.17,0.92,55.4,-35.6
25.4,0.09,0.89,60.5,-8.9
25.7,0.11,0.86,59.1,21.1
25.4,0.15,0.86,51.8,44.3
25.4,0.43,0.84,41.2,59.8
24.4,0.71,0.59,29,70.6
24,0.33,0.29,16.1,78.9
23.6,0.32,0.05,2.8,86
23.2,0,0,0,0
23.4,0,0,0,0
23.3,0,0,0,0
23.1,0,0,0,0
23.2,0,0,0,0
23.1,0,0,0,0
22.9,0,0,0,0
22.4,0,0,0,0
22.3,0,0,0,0
22.4,0,0,0,0
22.2,0,0,0,0
22.1,0,0,0,0
22.5,0.21,0.13,8.3,-82.7
23.9,0.47,0.41,21.5,-75.2
24.5,1.43,0.61,34.1,-66
25.6,1.75,0.73,45.7,-53.6
25.5,0.94,1.13,55.1,-35.2
25.7,0.75,1.22,60.2,-8.6
24.6,0.74,1.21,58.7,21
25,0.59,1.07,51.4,44.1
25.2,1.23,0.79,40.8,59.5
25.2,1.16,0.55,28.7,70.3
24.4,0.53,0.3,15.8,78.6
23.4,0.22,0.05,2.6,85.7
22.5,0,0,0,0
23.1,0,0,0,0
22.8,0,0,0,0
22.7,0,0,0,0
22.2,0,0,0,0
22.3,0,0,0,0
22.4,0,0,0,0
22,0,0,0,0
22.4,0,0,0,0
22.6,0,0,0,0
22.2,0,0,0,0
21.9,0,0,0,0
22.7,0.22,0.13,8.2,-82.3
24,1.18,0.39,21.3,-74.8
25.2,1.44,0.6,33.9,-65.6
25.6,1.76,0.72,45.5,-53.1
26.8,1.8,0.85,54.8,-34.7
26.1,0.77,1.22,59.8,-8.3
26.3,1.49,1.03,58.3,20.9
25.9,0.63,1.06,51.1,43.8
25.9,1.42,0.74,40.5,59.2
25.8,1.06,0.56,28.4,70
24.5,0.21,0.25,15.6,78.2
23.9,0.22,0.05,2.3,85.3
23.7,0,0,0,0
23.2,0,0,0,0
22.9,0,0,0,0
22.8,0,0,0,0
22.6,0,0,0,0
22.7,0,0,0,0
22.6,0,0,0,0
22.4,0,0,0,0
22.2,0,0,0,0
22.3,0,0,0,0
22.6,0,0,0,0
22.7,0,0,0,0
22.8,0.29,0.13,8.1,-81.9
23.8,0.64,0.41,21.2,-74.4
24.7,2.15,0.42,33.8,-65.2
25.1,2.26,0.54,45.2,-52.6
26,2.29,0.63,54.5,-34.2
26.3,2.28,0.68,59.4,-8.1
25.9,2.28,0.68,57.9,20.8
26.1,2.26,0.6,50.7,43.5
26.5,2.21,0.49,40.2,58.9
25.9,1.49,0.49,28.2,69.6
25.2,0.39,0.28,15.3,77.9
24.8,0.32,0.05,2.1,85
24.8,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
23.4,0,0,0,0
24.3,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.4,0,0,0,0
23.8,0,0,0,0
23.8,0.3,0.13,8,-81.5
25.3,0.98,0.41,21.1,-74
26.4,1.21,0.65,33.6,-64.7
26.2,0.63,0.95,45,-52.2
26.9,1.89,0.81,54.2,-33.8
27,1.07,1.16,59.1,-7.8
27.2,1.9,0.85,57.5,20.7
27.6,2.23,0.61,50.3,43.2
27.4,1.58,0.69,39.9,58.5
27,2.03,0.37,27.9,69.3
26.1,1.4,0.25,15.1,77.6
24.6,0.46,0.05,1.8,84.7
24,0,0,0,0
24,0,0,0,0
23.8,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.5,0,0,0,0
23.4,0,0,0,0
23.1,0,0,0,0
23,0,0,0,0
23,0,0,0,0
23.2,0,0,0,0
23.4,0,0,0,0
23.3,0.56,0.14,7.9,-81.1
25.2,1.41,0.36,20.9,-73.6
26.2,1.53,0.59,33.4,-64.3
26.5,1.9,0.67,44.8,-51.7
26.8,1.9,0.8,53.9,-33.3
26.4,2.26,0.68,58.7,-7.6
26.8,2.24,0.68,57.1,20.6
26.9,1.11,1,50,42.9
26.4,0.9,0.82,39.6,58.2
26.4,1.48,0.48,27.6,69
25.9,0.48,0.27,14.8,77.3
24.6,0.32,0.05,1.6,84.4
24.3,0,0,0,0
24.3,0,0,0,0
23.8,0,0,0,0
24,0,0,0,0
23.8,0,0,0,0
24,0,0,0,0
24.1,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23.2,0,0,0,0
23.4,0,0,0,0
23.4,0.15,0.11,7.8,-80.8
24,1.08,0.4,20.8,-73.2
25.3,1.94,0.48,33.3,-63.9
26.2,0.5,0.93,44.6,-51.3
25,1.1,1.07,53.6,-32.9
24.4,0.27,1.09,58.3,-7.4
25.5,0.68,1.17,56.7,20.5
24.8,0.53,1.03,49.6,42.7
24.6,0.42,0.8,39.3,57.9
23.1,0.14,0.42,27.3,68.7
22.5,0.14,0.21,14.5,77
22.3,0.07,0.04,1.3,84.1
21.4,0,0,0,0
21.9,0,0,0,0
21.7,0,0,0,0
22.2,0,0,0,0
22.3,0,0,0,0
21.1,0,0,0,0
20.7,0,0,0,0
20.4,0,0,0,0
21.2,0,0,0,0
21.4,0,0,0,0
21.4,0,0,0,0
20.8,0,0,0,0
20.4,0.05,0.07,7.7,-80.4
20.6,0.07,0.25,20.7,-72.8
21.6,0.07,0.43,33.1,-63.5
22.4,0.13,0.68,44.4,-50.8
23.8,0.94,1.09,53.3,-32.5
24,0.06,0.76,57.9,-7.1
23.4,0.08,0.73,56.3,20.4
22.8,0.05,0.67,49.3,42.4
22.6,0.08,0.5,39,57.6
22.7,0.07,0.34,27.1,68.4
22.7,0.07,0.17,14.3,76.7
22.6,0.03,0.03,1.1,83.8
22.5,0,0,0,0
22.5,0,0,0,0
22.1,0,0,0,0
22,0,0,0,0
22,0,0,0,0
21.8,0,0,0,0
21.4,0,0,0,0
20.9,0,0,0,0
21.2,0,0,0,0
21.4,0,0,0,0
21,0,0,0,0
20.9,0,0,0,0
21.3,0.4,0.13,7.5,-80
22.4,1.7,0.32,20.5,-72.4
23.8,2.06,0.44,32.9,-63
24.9,2.13,0.58,44.1,-50.4
25.1,0.78,1.11,53,-32.1
24.6,1.21,1.11,57.6,-6.9
24.8,1.21,1.08,56,20.4
24.7,1.22,0.95,48.9,42.1
23.8,0.35,0.77,38.7,57.3
23.1,0.11,0.38,26.8,68.1
22.2,0.05,0.14,14,76.4
22.3,0.02,0.02,0.9,83.5
22.6,0,0,0,0
22.4,0,0,0,0
22.3,0,0,0,0
22.5,0,0,0,0
22.5,0,0,0,0
22.6,0,0,0,0
22.5,0,0,0,0
22.4,0,0,0,0
22.4,0,0,0,0
22.3,0,0,0,0
22.3,0,0,0,0
22.3,0,0,0,0
22.5,0.09,0.09,7.4,-79.6
23.2,0.14,0.31,20.4,-72
23.8,0.46,0.67,32.7,-62.6
25.2,0.07,0.6,43.9,-49.9
24.7,0.42,1.06,52.7,-31.7
25.3,0.12,0.89,57.2,-6.7
25.2,0.2,0.96,55.6,20.3
24.6,0.06,0.5,48.6,41.9
24.1,0.08,0.51,38.4,57
23.5,0.04,0.29,26.5,67.7
22.3,0.02,0.1,13.8,76.1
22.1,0,0.01,0.6,83.2
22.2,0,0,0,0
22.4,0,0,0,0
22.6,0,0,0,0
22.7,0,0,0,0
22.5,0,0,0,0
22.6,0,0,0,0
22.6,0,0,0,0
22.4,0,0,0,0
22.1,0,0,0,0
22.3,0,0,0,0
22.1,0,0,0,0
21.8,0,0,0,0
22.2,0.43,0.13,7.3,-79.3
22.6,0.67,0.4,20.3,-71.6
23.8,1.01,0.66,32.6,-62.2
23,1.04,0.89,43.7,-49.5
23.6,0.52,1.08,52.4,-31.3
23.1,1.27,1.08,56.8,-6.5
23.3,0.65,1.15,55.2,20.2
24,1.87,0.74,48.2,41.6
23.7,1.86,0.58,38.1,56.7
23.3,1.73,0.41,26.2,67.4
22.4,1.18,0.23,13.5,75.8
21.8,0.14,0.04,0.4,82.9
21.6,0,0,0,0
21.3,0,0,0,0
21.5,0,0,0,0
21.1,0,0,0,0
21.2,0,0,0,0
21.2,0,0,0,0
21.6,0,0,0,0
21.5,0,0,0,0
21.3,0,0,0,0
21.2,0,0,0,0
20.8,0,0,0,0
20.4,0,0,0,0
20.5,0.19,0.1,7.2,-78.9
21.4,1.67,0.31,20.1,-71.2
22.2,1.15,0.63,32.4,-61.8
22.4,0.8,0.92,43.4,-49.1
23.6,2.13,0.68,52.1,-30.9
23.8,1.79,0.88,56.4,-6.3
23.7,1.18,1.07,54.8,20.1
24.6,0.77,1.01,47.9,41.4
22.9,0.16,0.63,37.8,56.4
22.5,0.23,0.46,26,67.1
22.7,0.18,0.2,13.3,75.5
22.6,0.03,0.03,0.2,82.6
22.5,0,0,0,0
22,0,0,0,0
22.1,0,0,0,0
21.8,0,0,0,0
21.6,0,0,0,0
21.6,0,0,0,0
21.8,0,0,0,0
22.6,0,0,0,0
22.9,0,0,0,0
23.2,0,0,0,0
23.1,0,0,0,0
23.3,0,0,0,0
23.5,0.11,0.09,7.1,-78.5
23.7,0.09,0.26,20,-70.9
23.2,0.09,0.44,32.2,-61.4
24,0.28,0.82,43.2,-48.6
24.2,0.06,0.73,51.8,-30.5
24.6,0.12,0.89,56.1,-6.1
25.6,0.95,1.12,54.4,20
25.2,0.14,0.77,47.6,41.1
24.6,0.07,0.52,37.5,56.1
24.9,0.23,0.45,25.7,66.8
24,0.09,0.16,13,75.2
24.4,0.02,0.02,0,0
24.4,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.2,0,0,0,0
22.2,0,0,0,0
22.5,0,0,0,0
23.1,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23,0,0,0,0
22.1,0,0,0,0
21.5,0,0,0,0
22.1,0.11,0.09,6.9,-78.2
22.1,0.14,0.3,19.8,-70.5
22.7,0.13,0.5,32,-61
23.1,0.18,0.75,43,-48.2
23.5,0.27,0.98,51.5,-30.2
24.6,0.85,1.15,55.7,-6
25,1.35,1.02,54,19.9
25.3,0.67,1,47.2,40.9
25.2,0.81,0.77,37.2,55.8
24.7,1.31,0.47,25.4,66.5
24.1,0.36,0.23,12.8,74.9
23.7,0.05,0.03,0,0
23.1,0,0,0,0
23.2,0,0,0,0
22.6,0,0,0,0
22.9,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.4,0,0,0,0
23.1,0,0,0,0
23.1,0,0,0,0
23.1,0,0,0,0
22.8,0,0,0,0
23,0,0,0,0
23,0.11,0.09,6.8,-77.8
23.2,0.09,0.26,19.7,-70.1
23.6,0.09,0.45,31.9,-60.6
24.1,0.14,0.7,42.7,-47.8
24.8,0.45,1.04,51.2,-29.8
25,0.31,1.06,55.3,-5.8
24.8,0.77,1.13,53.7,19.8
25,0.1,0.66,46.9,40.6
24.5,0.22,0.67,36.9,55.5
24.8,0.27,0.45,25.2,66.2
24.2,0.13,0.17,12.6,74.6
23.7,0.02,0.02,0,0
23.8,0,0,0,0
23.7,0,0,0,0
23.8,0,0,0,0
23.8,0,0,0,0
23.8,0,0,0,0
23.3,0,0,0,0
23.7,0,0,0,0
23.6,0,0,0,0
23.7,0,0,0,0
23.7,0,0,0,0
23.6,0,0,0,0
23.6,0,0,0,0
23.6,0.07,0.07,6.7,-77.4
23.4,0.06,0.23,19.5,-69.8
23.4,0.07,0.38,31.7,-60.2
24.1,0.05,0.54,42.5,-47.4
24.2,0.05,0.64,50.9,-29.4
24.7,0.11,0.81,55,-5.6
24.7,0.08,0.66,53.3,19.7
24.2,0.05,0.59,46.5,40.4
23.6,0.04,0.36,36.6,55.2
23.4,0.03,0.23,24.9,65.9
23.2,0.06,0.14,12.3,74.3
22.8,0.02,0.02,0,0
22.9,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.2,0,0,0,0
22.9,0,0,0,0
22.2,0,0,0,0
21.8,0,0,0,0
21.1,0,0,0,0
21.3,0,0,0,0
22.3,0,0,0,0
22.6,0.13,0.08,6.6,-77.1
