áYâú (826-A1),,,,
äOãCâ∑[Åé],ñ@ê¸ñ íºíBì˙éÀó (Watanabe)[MJ/hm2],êÖïΩñ ìVãÛì˙éÀó (Watanabe)[MJ/hm2],ëæózçÇìxäp[Åã],ëæózï˚à äp[Åã]
24.4,0,0,0,0
24.4,0,0,0,0
24.6,0,0,0,0
24.4,0,0,0,0
23.9,0,0,0,0
23.9,0,0,0,0
24.2,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23,0,0,0,0
23.1,0,0,0,0
23.4,0,0.01,0,0
24.5,1.06,0.15,10.4,-90.8
25.7,1.62,0.3,23.7,-83.9
27.5,1.84,0.42,36.9,-75.7
28.4,1.1,0.83,49.5,-64.6
26.8,0.72,1.08,60.6,-46.9
28.3,1.08,1.09,67.8,-16.2
29.1,1.93,0.7,67,23.2
27.7,0.34,1.02,58.7,51
26.6,0.18,0.74,47.2,67
26.9,0.45,0.62,34.5,77.3
27.4,1.38,0.3,21.2,85.2
26.7,0.41,0.12,7.9,92.1
25.7,0,0,0,0
25.5,0,0,0,0
25.5,0,0,0,0
24.7,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.4,0,0,0,0
24.2,0,0,0,0
24,0,0,0,0
23.9,0,0,0,0
23.8,0,0,0,0
23.6,0,0.01,0,0
24.1,1.22,0.14,10.3,-90.5
25.5,1.79,0.26,23.6,-83.4
26.5,2.04,0.36,36.8,-75.2
27.5,2.14,0.46,49.3,-64
28.3,2.16,0.53,60.4,-46.3
28.8,2.15,0.58,67.5,-15.8
29,2.16,0.57,66.6,23
28.3,2.15,0.52,58.4,50.6
28.4,2.13,0.43,46.9,66.6
28.3,2.04,0.34,34.2,77
27.5,1.7,0.25,21,84.9
26.3,1.04,0.11,7.6,91.8
25.1,0,0,0,0
24.9,0,0,0,0
24.9,0,0,0,0
24.6,0,0,0,0
24.4,0,0,0,0
23.9,0,0,0,0
23.8,0,0,0,0
23.9,0,0,0,0
23.7,0,0,0,0
23.5,0,0,0,0
23.2,0,0,0,0
23.3,0,0.01,0,0
24,1.18,0.14,10.2,-90.1
25.3,1.8,0.26,23.5,-83
26.6,1.75,0.45,36.7,-74.7
27.2,2.13,0.46,49.2,-63.5
28.1,2.15,0.53,60.2,-45.6
28.8,2.15,0.58,67.1,-15.3
28.5,2.16,0.57,66.2,22.9
28.8,2.15,0.52,58.1,50.2
28.8,2.13,0.43,46.6,66.2
28.5,2.02,0.34,33.9,76.6
27.6,1.72,0.24,20.7,84.6
26.6,1.04,0.1,7.4,91.5
25.1,0,0,0,0
24.8,0,0,0,0
24.5,0,0,0,0
24.3,0,0,0,0
24,0,0,0,0
24,0,0,0,0
24,0,0,0,0
23.8,0,0,0,0
24.2,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23.5,0,0.01,0,0
24.3,1.07,0.14,10.1,-89.7
26.7,1.67,0.29,23.4,-82.6
28.3,1.9,0.4,36.6,-74.3
28,1.98,0.52,49,-62.9
28.3,1.99,0.62,59.9,-45
29.3,1.67,0.83,66.8,-14.9
28.1,0.77,1.14,65.8,22.8
28.3,1.15,0.94,57.7,49.9
27.6,1.21,0.76,46.3,65.8
26.6,0.3,0.58,33.7,76.3
27.1,1.06,0.33,20.5,84.3
26,0.66,0.11,7.1,91.2
25.3,0,0,0,0
25,0,0,0,0
25.4,0,0,0,0
24.8,0,0,0,0
24.5,0,0,0,0
24.3,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
24.4,0,0,0,0
24.3,0,0,0,0
24.2,0,0,0,0
23.9,0,0.01,0,0
24.5,0.97,0.15,10,-89.3
26.5,1.55,0.3,23.3,-82.2
26.8,0.99,0.63,36.4,-73.8
26.8,1.02,0.85,48.9,-62.4
27.8,0.53,1.07,59.7,-44.4
28.2,1.26,1.02,66.4,-14.4
28.5,0.41,1.12,65.4,22.7
26.9,0.53,1.04,57.4,49.5
26.9,0.64,0.85,46.1,65.5
27.5,0.22,0.54,33.4,76
27.2,0.96,0.34,20.2,83.9
25.8,0.19,0.09,6.9,90.9
25.1,0,0,0,0
24.8,0,0,0,0
24.9,0,0,0,0
24.8,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.3,0,0,0,0
24.3,0,0,0,0
24,0,0,0,0
23.8,0,0,0,0
23.7,0,0,0,0
23.4,0,0.01,0,0
24.7,0.76,0.16,9.9,-88.9
26.1,1.49,0.31,23.2,-81.8
27.8,0.59,0.66,36.3,-73.3
26.6,0.13,0.7,48.7,-61.8
26.9,0.35,1.02,59.4,-43.8
27.4,0.25,1.06,66,-14
26.8,0.34,1.1,65,22.6
25.9,0.61,1.04,57,49.1
27.8,1.48,0.66,45.8,65.1
26.5,0.94,0.58,33.1,75.6
25.6,0.14,0.27,20,83.6
25,0.18,0.08,6.6,90.6
24.4,0,0,0,0
24.3,0,0,0,0
24.2,0,0,0,0
24.4,0,0,0,0
23.9,0,0,0,0
24.3,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
23.5,0,0,0,0
23.6,0,0,0,0
23.4,0,0,0,0
23.9,0,0.01,0,0
24.4,1.14,0.14,9.8,-88.5
25.6,1.11,0.37,23.1,-81.4
26.5,1.98,0.38,36.2,-72.9
27.6,1.78,0.6,48.5,-61.3
27.7,2.08,0.56,59.2,-43.2
28,2.08,0.62,65.7,-13.6
27.6,2.09,0.6,64.6,22.4
27.7,1.51,0.8,56.7,48.8
27.2,0.87,0.82,45.5,64.7
26.6,1.4,0.49,32.9,75.3
26.3,1.38,0.28,19.7,83.3
25.5,0.78,0.1,6.4,90.3
24.5,0,0,0,0
24.9,0,0,0,0
25,0,0,0,0
24.9,0,0,0,0
24.9,0,0,0,0
24.8,0,0,0,0
24.7,0,0,0,0
24.7,0,0,0,0
24.8,0,0,0,0
24.8,0,0,0,0
24.9,0,0,0,0
24.7,0,0,0,0
25,0.18,0.13,9.7,-88.1
25.7,0.21,0.35,23,-81
26.9,0.52,0.66,36.1,-72.4
26.6,0.54,0.9,48.4,-60.8
27.2,0.54,1.06,58.9,-42.6
28.4,1.36,0.96,65.3,-13.2
27.9,0.08,0.74,64.2,22.3
24.6,0,0.39,56.4,48.4
24.4,0.02,0.46,45.2,64.3
25.1,0.1,0.42,32.6,74.9
25.3,0.1,0.24,19.5,83
25.6,0.1,0.07,6.1,90
25.8,0,0,0,0
26,0,0,0,0
26,0,0,0,0
25.8,0,0,0,0
25.8,0,0,0,0
25.9,0,0,0,0
25.9,0,0,0,0
26,0,0,0,0
25.6,0,0,0,0
25.8,0,0,0,0
25.2,0,0,0,0
25.3,0,0,0,0
25.1,0.06,0.1,9.6,-87.7
25.8,0.06,0.26,22.9,-80.5
25.9,0.05,0.42,35.9,-71.9
27.7,0.23,0.8,48.2,-60.2
27.9,0.1,0.78,58.7,-42
28.1,0.1,0.83,65,-12.8
27.7,0.05,0.73,63.8,22.2
26.5,0.07,0.63,56,48.1
26.7,0.05,0.4,44.9,64
26.3,0,0.21,32.3,74.6
25.6,0.02,0.11,19.2,82.7
24.1,0.02,0.04,5.9,89.7
24,0,0,0,0
25.1,0,0,0,0
25.7,0,0,0,0
25.9,0,0,0,0
26.2,0,0,0,0
26.1,0,0,0,0
26,0,0,0,0
26.1,0,0,0,0
26,0,0,0,0
25.3,0,0,0,0
24.3,0,0,0,0
24.3,0,0,0,0
24.5,0.02,0.07,9.5,-87.4
25.1,0.04,0.21,22.8,-80.1
26,0.07,0.42,35.8,-71.5
26.8,0.08,0.55,48,-59.7
27.3,0.07,0.68,58.4,-41.5
27.8,0.46,1.13,64.6,-12.4
27.8,0.1,0.84,63.4,22.1
27.7,0.25,0.93,55.7,47.8
27.1,0.17,0.7,44.6,63.6
26.8,0.07,0.37,32.1,74.2
26.5,0.08,0.21,19,82.3
26.3,0.09,0.06,5.6,89.4
26.3,0,0,0,0
26.3,0,0,0,0
26.3,0,0,0,0
25.9,0,0,0,0
26.1,0,0,0,0
26.1,0,0,0,0
26.2,0,0,0,0
26.1,0,0,0,0
26.1,0,0,0,0
26,0,0,0,0
25.9,0,0,0,0
26,0,0,0,0
26.3,0.06,0.09,9.4,-87
26.2,0.06,0.23,22.7,-79.7
26.8,0.05,0.38,35.7,-71
26.7,0.05,0.38,47.8,-59.2
26.1,0.01,0.33,58.2,-40.9
25.3,0,0.35,64.2,-12.1
25.5,0,0.34,63,22
25,0.02,0.46,55.3,47.4
26,0.05,0.5,44.3,63.3
26.3,0.04,0.34,31.8,73.9
26.3,0.1,0.23,18.7,82
26,0.06,0.05,5.4,89.1
25.9,0,0,0,0
26.1,0,0,0,0
26.1,0,0,0,0
25.5,0,0,0,0
25.7,0,0,0,0
25.1,0,0,0,0
25.1,0,0,0,0
25.4,0,0,0,0
25.4,0,0,0,0
25.3,0,0,0,0
25.4,0,0,0,0
25.5,0,0,0,0
25.5,0.18,0.12,9.3,-86.6
26,0.39,0.38,22.6,-79.3
27.2,0.15,0.54,35.5,-70.6
27.2,0.22,0.78,47.6,-58.6
27.5,0.86,1.02,57.9,-40.3
27.6,0.89,1.1,63.9,-11.7
28.2,0.3,1.05,62.7,21.9
27.5,0.14,0.8,55,47.1
27.4,0.14,0.65,43.9,62.9
26.3,0.58,0.58,31.5,73.6
26.2,0.11,0.23,18.4,81.7
25.9,0.14,0.06,5.1,88.7
25.9,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.8,0,0,0,0
24.3,0,0,0,0
24.6,0,0,0,0
24.9,0,0,0,0
25,0,0,0,0
22.4,0,0,0,0
22.8,0,0,0,0
21.7,0,0,0,0
22.6,0,0,0,0
23,0.06,0.1,9.2,-86.2
23.4,0.06,0.25,22.5,-78.9
24.4,0.07,0.41,35.4,-70.1
25.7,0.06,0.57,47.5,-58.1
25.1,0.06,0.66,57.6,-39.8
26.1,0.25,1.02,63.5,-11.3
25.9,0.11,0.82,62.3,21.8
25.3,0.12,0.73,54.6,46.8
25.4,0.23,0.72,43.6,62.6
25.7,0.15,0.46,31.2,73.2
24.3,0.07,0.19,18.2,81.4
23.5,0.09,0.05,4.9,88.4
22.8,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
23.4,0,0,0,0
23.1,0,0,0,0
22.7,0,0,0,0
22.7,0,0,0,0
22.9,0,0,0,0
23,0,0,0,0
23.4,0.07,0.1,9.1,-85.8
23.5,0.08,0.25,22.4,-78.5
23.4,0.07,0.42,35.3,-69.6
25.8,0.18,0.74,47.3,-57.6
25,0.05,0.7,57.4,-39.2
25,0.12,0.84,63.2,-11
25.7,0.63,1.11,61.9,21.7
25,0.37,0.96,54.2,46.4
24,0.08,0.51,43.3,62.2
23.2,0.06,0.36,31,72.9
23.3,0.07,0.19,17.9,81.1
23.7,0.1,0.05,4.6,88.1
23.6,0,0,0,0
23.8,0,0,0,0
23.4,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23.7,0,0,0,0
23.5,0,0,0,0
23.1,0,0,0,0
23.4,0,0,0,0
23.6,0,0,0,0
23.7,0,0,0,0
23.8,0.06,0.09,9,-85.4
23.4,0.06,0.23,22.3,-78.1
24,0.05,0.38,35.1,-69.2
24.2,0.04,0.54,47.1,-57.1
23.2,0,0.5,57.1,-38.7
22.8,0,0.35,62.8,-10.7
22.5,0,0.34,61.5,21.6
22.3,0.06,0.27,53.9,46.1
23.1,0.1,0.58,43,61.9
23.3,0.1,0.4,30.7,72.6
22.7,0.06,0.18,17.7,80.8
22.5,0.08,0.04,4.3,87.8
21.9,0,0,0,0
22.1,0,0,0,0
22.4,0,0,0,0
22.6,0,0,0,0
22.5,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
23.2,0,0,0,0
23.2,0,0,0,0
22.9,0,0,0,0
22.4,0,0,0,0
22.6,0,0,0,0
21.8,0.02,0.05,8.9,-85
21.5,0.01,0.13,22.2,-77.6
21.9,0.02,0.31,35,-68.7
22,0,0.41,46.9,-56.6
22.4,0.02,0.3,56.8,-38.2
21.6,0,0.34,62.4,-10.3
21.7,0,0.34,61.1,21.5
21.5,0.03,0.44,53.5,45.8
21.5,0.02,0.38,42.7,61.5
21.5,0.02,0.25,30.4,72.2
21.5,0.06,0.18,17.4,80.4
21.7,0.05,0.04,4.1,87.5
21.8,0,0,0,0
22,0,0,0,0
22,0,0,0,0
22,0,0,0,0
22,0,0,0,0
22.5,0,0,0,0
22.3,0,0,0,0
22.5,0,0,0,0
22.6,0,0,0,0
22.1,0,0,0,0
22.3,0,0,0,0
22.5,0,0,0,0
23,0.46,0.14,8.8,-84.6
24.1,0.8,0.38,22.1,-77.2
25.1,1.25,0.56,34.8,-68.3
25.3,0.3,0.82,46.7,-56.1
24.3,0.86,1.01,56.5,-37.6
25.9,0.85,1.09,62,-10
25.3,0.14,0.9,60.7,21.4
25.6,1.57,0.74,53.2,45.5
25.8,0.85,0.78,42.4,61.2
25,1.46,0.43,30.1,71.9
24.5,1.11,0.26,17.1,80.1
23.9,0.28,0.06,3.8,87.2
23.7,0,0,0,0
23.6,0,0,0,0
23.8,0,0,0,0
23.8,0,0,0,0
23.7,0,0,0,0
23.4,0,0,0,0
23,0,0,0,0
22.9,0,0,0,0
22.9,0,0,0,0
22.8,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
23.1,0.61,0.14,8.7,-84.2
23.9,1.24,0.34,21.9,-76.8
24,1.28,0.55,34.7,-67.8
25.6,1.77,0.58,46.5,-55.6
25.8,2.12,0.54,56.2,-37.1
26.4,1.8,0.74,61.7,-9.7
26.3,2.13,0.56,60.3,21.4
26.1,2.13,0.5,52.8,45.2
25.9,2.08,0.42,42.1,60.8
25.4,1.94,0.32,29.8,71.6
24.7,1.5,0.22,16.9,79.8
23.8,0.72,0.05,3.6,86.9
23.5,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.6,0,0,0,0
23.9,0,0,0,0
23.5,0,0,0,0
23.7,0,0,0,0
23.7,0,0,0,0
23.8,0,0,0,0
23.9,0,0,0,0
23.9,0,0,0,0
23.9,0,0,0,0
23.7,0.27,0.13,8.6,-83.8
24.1,0.61,0.38,21.8,-76.4
25.4,1.96,0.37,34.5,-67.4
25.9,2.05,0.47,46.3,-55.1
26,2.06,0.56,56,-36.6
26,2.08,0.59,61.3,-9.4
26.1,2.06,0.59,59.9,21.3
26,1.48,0.78,52.5,44.9
25.4,1.71,0.54,41.8,60.5
25.2,1.61,0.39,29.6,71.2
24.3,1.42,0.22,16.6,79.5
23.6,0.56,0.05,3.3,86.6
23.4,0,0,0,0
23.7,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23.3,0,0,0,0
23,0,0,0,0
23.1,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
22.8,0,0,0,0
23.1,0,0,0,0
23,0.07,0.09,8.5,-83.4
23.4,0.1,0.27,21.7,-76
23.6,0.06,0.4,34.4,-66.9
23.9,0.07,0.54,46.1,-54.6
23.4,0.06,0.66,55.7,-36.1
24.8,0.24,1,60.9,-9.1
23.6,0.81,1.06,59.5,21.2
25,0.06,0.62,52.1,44.6
23.3,0.07,0.49,41.5,60.2
23.1,0.05,0.27,29.3,70.9
22.7,0.02,0.1,16.3,79.2
22.8,0.03,0.02,3.1,86.3
23.3,0,0,0,0
23.6,0,0,0,0
23.7,0,0,0,0
23.7,0,0,0,0
22.8,0,0,0,0
23,0,0,0,0
23.1,0,0,0,0
23.3,0,0,0,0
23.4,0,0,0,0
23.5,0,0,0,0
23.2,0,0,0,0
23,0,0,0,0
23.5,0.42,0.13,8.4,-83.1
24.6,0.72,0.38,21.6,-75.6
25.2,0.32,0.6,34.2,-66.5
23.9,0.08,0.62,45.9,-54.1
25.1,0.15,0.82,55.4,-35.6
25.4,0.08,0.79,60.5,-8.9
25.7,0.1,0.77,59.1,21.1
25.4,0.14,0.77,51.8,44.3
25.4,0.38,0.74,41.2,59.8
24.4,0.63,0.53,29,70.6
24,0.3,0.26,16.1,78.9
23.6,0.28,0.04,2.8,86
23.2,0,0,0,0
23.4,0,0,0,0
23.3,0,0,0,0
23.1,0,0,0,0
23.2,0,0,0,0
23.1,0,0,0,0
22.9,0,0,0,0
22.4,0,0,0,0
22.3,0,0,0,0
22.4,0,0,0,0
22.2,0,0,0,0
22.1,0,0,0,0
22.5,0.18,0.11,8.3,-82.7
23.9,0.42,0.37,21.5,-75.2
24.5,1.27,0.54,34.1,-66
25.6,1.55,0.65,45.7,-53.6
25.5,0.83,1,55.1,-35.2
25.7,0.66,1.09,60.2,-8.6
24.6,0.66,1.07,58.7,21
25,0.53,0.95,51.4,44.1
25.2,1.1,0.7,40.8,59.5
25.2,1.03,0.49,28.7,70.3
24.4,0.47,0.26,15.8,78.6
23.4,0.19,0.04,2.6,85.7
22.5,0,0,0,0
23.1,0,0,0,0
22.8,0,0,0,0
22.7,0,0,0,0
22.2,0,0,0,0
22.3,0,0,0,0
22.4,0,0,0,0
22,0,0,0,0
22.4,0,0,0,0
22.6,0,0,0,0
22.2,0,0,0,0
21.9,0,0,0,0
22.7,0.19,0.11,8.2,-82.3
24,1.05,0.34,21.3,-74.8
25.2,1.28,0.54,33.9,-65.6
25.6,1.57,0.64,45.5,-53.1
26.8,1.6,0.75,54.8,-34.7
26.1,0.69,1.09,59.8,-8.3
26.3,1.32,0.91,58.3,20.9
25.9,0.56,0.94,51.1,43.8
25.9,1.26,0.66,40.5,59.2
25.8,0.94,0.5,28.4,70
24.5,0.18,0.22,15.6,78.2
23.9,0.19,0.04,2.3,85.3
23.7,0,0,0,0
23.2,0,0,0,0
22.9,0,0,0,0
22.8,0,0,0,0
22.6,0,0,0,0
22.7,0,0,0,0
22.6,0,0,0,0
22.4,0,0,0,0
22.2,0,0,0,0
22.3,0,0,0,0
22.6,0,0,0,0
22.7,0,0,0,0
22.8,0.26,0.11,8.1,-81.9
23.8,0.57,0.37,21.2,-74.4
24.7,1.91,0.38,33.8,-65.2
25.1,2.01,0.48,45.2,-52.6
26,2.03,0.56,54.5,-34.2
26.3,2.02,0.61,59.4,-8.1
25.9,2.02,0.6,57.9,20.8
26.1,2.01,0.54,50.7,43.5
26.5,1.96,0.43,40.2,58.9
25.9,1.33,0.43,28.2,69.6
25.2,0.34,0.25,15.3,77.9
24.8,0.28,0.04,2.1,85
24.8,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
24.4,0,0,0,0
24.5,0,0,0,0
24.5,0,0,0,0
23.4,0,0,0,0
24.3,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.4,0,0,0,0
23.8,0,0,0,0
23.8,0.26,0.11,8,-81.5
25.3,0.87,0.36,21.1,-74
26.4,1.07,0.58,33.6,-64.7
26.2,0.56,0.84,45,-52.2
26.9,1.68,0.72,54.2,-33.8
27,0.95,1.03,59.1,-7.8
27.2,1.69,0.75,57.5,20.7
27.6,1.98,0.54,50.3,43.2
27.4,1.4,0.62,39.9,58.5
27,1.8,0.33,27.9,69.3
26.1,1.24,0.22,15.1,77.6
24.6,0.41,0.04,1.8,84.7
24,0,0,0,0
24,0,0,0,0
23.8,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.5,0,0,0,0
23.4,0,0,0,0
23.1,0,0,0,0
23,0,0,0,0
23,0,0,0,0
23.2,0,0,0,0
23.4,0,0,0,0
23.3,0.5,0.13,7.9,-81.1
25.2,1.26,0.32,20.9,-73.6
26.2,1.36,0.52,33.4,-64.3
26.5,1.69,0.59,44.8,-51.7
26.8,1.69,0.71,53.9,-33.3
26.4,2.01,0.61,58.7,-7.6
26.8,1.99,0.61,57.1,20.6
26.9,0.98,0.89,50,42.9
26.4,0.8,0.73,39.6,58.2
26.4,1.31,0.42,27.6,69
25.9,0.42,0.24,14.8,77.3
24.6,0.28,0.04,1.6,84.4
24.3,0,0,0,0
24.3,0,0,0,0
23.8,0,0,0,0
24,0,0,0,0
23.8,0,0,0,0
24,0,0,0,0
24.1,0,0,0,0
23.6,0,0,0,0
23.5,0,0,0,0
23.5,0,0,0,0
23.2,0,0,0,0
23.4,0,0,0,0
23.4,0.14,0.1,7.8,-80.8
24,0.96,0.35,20.8,-73.2
25.3,1.72,0.42,33.3,-63.9
26.2,0.44,0.82,44.6,-51.3
25,0.98,0.95,53.6,-32.9
24.4,0.24,0.97,58.3,-7.4
25.5,0.6,1.04,56.7,20.5
24.8,0.47,0.91,49.6,42.7
24.6,0.38,0.71,39.3,57.9
23.1,0.12,0.38,27.3,68.7
22.5,0.13,0.18,14.5,77
22.3,0.06,0.03,1.3,84.1
21.4,0,0,0,0
21.9,0,0,0,0
21.7,0,0,0,0
22.2,0,0,0,0
22.3,0,0,0,0
21.1,0,0,0,0
20.7,0,0,0,0
20.4,0,0,0,0
21.2,0,0,0,0
21.4,0,0,0,0
21.4,0,0,0,0
20.8,0,0,0,0
20.4,0.05,0.06,7.7,-80.4
20.6,0.06,0.22,20.7,-72.8
21.6,0.06,0.38,33.1,-63.5
22.4,0.11,0.61,44.4,-50.8
23.8,0.83,0.97,53.3,-32.5
24,0.06,0.67,57.9,-7.1
23.4,0.07,0.65,56.3,20.4
22.8,0.04,0.59,49.3,42.4
22.6,0.07,0.45,39,57.6
22.7,0.06,0.3,27.1,68.4
22.7,0.06,0.15,14.3,76.7
22.6,0.02,0.02,1.1,83.8
22.5,0,0,0,0
22.5,0,0,0,0
22.1,0,0,0,0
22,0,0,0,0
22,0,0,0,0
21.8,0,0,0,0
21.4,0,0,0,0
20.9,0,0,0,0
21.2,0,0,0,0
21.4,0,0,0,0
21,0,0,0,0
20.9,0,0,0,0
21.3,0.35,0.11,7.5,-80
22.4,1.51,0.28,20.5,-72.4
23.8,1.83,0.39,32.9,-63
24.9,1.9,0.51,44.1,-50.4
25.1,0.7,0.98,53,-32.1
24.6,1.07,0.98,57.6,-6.9
24.8,1.07,0.96,56,20.4
24.7,1.08,0.85,48.9,42.1
23.8,0.31,0.68,38.7,57.3
23.1,0.1,0.34,26.8,68.1
22.2,0.04,0.12,14,76.4
22.3,0.02,0.02,0.9,83.5
22.6,0,0,0,0
22.4,0,0,0,0
22.3,0,0,0,0
22.5,0,0,0,0
22.5,0,0,0,0
22.6,0,0,0,0
22.5,0,0,0,0
22.4,0,0,0,0
22.4,0,0,0,0
22.3,0,0,0,0
22.3,0,0,0,0
22.3,0,0,0,0
22.5,0.08,0.08,7.4,-79.6
23.2,0.12,0.27,20.4,-72
23.8,0.41,0.59,32.7,-62.6
25.2,0.06,0.54,43.9,-49.9
24.7,0.38,0.94,52.7,-31.7
25.3,0.1,0.79,57.2,-6.7
25.2,0.18,0.86,55.6,20.3
24.6,0.06,0.45,48.6,41.9
24.1,0.07,0.46,38.4,57
23.5,0.03,0.26,26.5,67.7
22.3,0.02,0.09,13.8,76.1
22.1,0,0.01,0.6,83.2
22.2,0,0,0,0
22.4,0,0,0,0
22.6,0,0,0,0
22.7,0,0,0,0
22.5,0,0,0,0
22.6,0,0,0,0
22.6,0,0,0,0
22.4,0,0,0,0
22.1,0,0,0,0
22.3,0,0,0,0
22.1,0,0,0,0
21.8,0,0,0,0
22.2,0.38,0.11,7.3,-79.3
22.6,0.59,0.35,20.3,-71.6
23.8,0.9,0.58,32.6,-62.2
23,0.93,0.79,43.7,-49.5
23.6,0.46,0.96,52.4,-31.3
23.1,1.13,0.96,56.8,-6.5
23.3,0.58,1.02,55.2,20.2
24,1.66,0.66,48.2,41.6
23.7,1.66,0.51,38.1,56.7
23.3,1.54,0.36,26.2,67.4
22.4,1.05,0.21,13.5,75.8
21.8,0.13,0.03,0.4,82.9
21.6,0,0,0,0
21.3,0,0,0,0
21.5,0,0,0,0
21.1,0,0,0,0
21.2,0,0,0,0
21.2,0,0,0,0
21.6,0,0,0,0
21.5,0,0,0,0
21.3,0,0,0,0
21.2,0,0,0,0
20.8,0,0,0,0
20.4,0,0,0,0
20.5,0.17,0.09,7.2,-78.9
21.4,1.48,0.27,20.1,-71.2
22.2,1.02,0.56,32.4,-61.8
22.4,0.71,0.82,43.4,-49.1
23.6,1.9,0.61,52.1,-30.9
23.8,1.59,0.78,56.4,-6.3
23.7,1.05,0.95,54.8,20.1
24.6,0.68,0.9,47.9,41.4
22.9,0.14,0.56,37.8,56.4
22.5,0.21,0.41,26,67.1
22.7,0.16,0.18,13.3,75.5
22.6,0.02,0.02,0.2,82.6
22.5,0,0,0,0
22,0,0,0,0
22.1,0,0,0,0
21.8,0,0,0,0
21.6,0,0,0,0
21.6,0,0,0,0
21.8,0,0,0,0
22.6,0,0,0,0
22.9,0,0,0,0
23.2,0,0,0,0
23.1,0,0,0,0
23.3,0,0,0,0
23.5,0.1,0.08,7.1,-78.5
23.7,0.08,0.23,20,-70.9
23.2,0.08,0.39,32.2,-61.4
24,0.25,0.73,43.2,-48.6
24.2,0.06,0.65,51.8,-30.5
24.6,0.1,0.79,56.1,-6.1
25.6,0.84,0.99,54.4,20
25.2,0.12,0.68,47.6,41.1
24.6,0.06,0.46,37.5,56.1
24.9,0.21,0.4,25.7,66.8
24,0.08,0.14,13,75.2
24.4,0.02,0.02,0,0
24.4,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.2,0,0,0,0
22.2,0,0,0,0
22.5,0,0,0,0
23.1,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23,0,0,0,0
22.1,0,0,0,0
21.5,0,0,0,0
22.1,0.1,0.08,6.9,-78.2
22.1,0.12,0.26,19.8,-70.5
22.7,0.11,0.45,32,-61
23.1,0.16,0.66,43,-48.2
23.5,0.24,0.87,51.5,-30.2
24.6,0.75,1.02,55.7,-6
25,1.2,0.9,54,19.9
25.3,0.59,0.89,47.2,40.9
25.2,0.72,0.69,37.2,55.8
24.7,1.16,0.42,25.4,66.5
24.1,0.32,0.2,12.8,74.9
23.7,0.04,0.02,0,0
23.1,0,0,0,0
23.2,0,0,0,0
22.6,0,0,0,0
22.9,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.4,0,0,0,0
23.1,0,0,0,0
23.1,0,0,0,0
23.1,0,0,0,0
22.8,0,0,0,0
23,0,0,0,0
23,0.1,0.08,6.8,-77.8
23.2,0.08,0.23,19.7,-70.1
23.6,0.08,0.4,31.9,-60.6
24.1,0.13,0.62,42.7,-47.8
24.8,0.4,0.93,51.2,-29.8
25,0.27,0.94,55.3,-5.8
24.8,0.68,1,53.7,19.8
25,0.09,0.58,46.9,40.6
24.5,0.19,0.59,36.9,55.5
24.8,0.24,0.4,25.2,66.2
24.2,0.11,0.15,12.6,74.6
23.7,0.02,0.02,0,0
23.8,0,0,0,0
23.7,0,0,0,0
23.8,0,0,0,0
23.8,0,0,0,0
23.8,0,0,0,0
23.3,0,0,0,0
23.7,0,0,0,0
23.6,0,0,0,0
23.7,0,0,0,0
23.7,0,0,0,0
23.6,0,0,0,0
23.6,0,0,0,0
23.6,0.06,0.06,6.7,-77.4
23.4,0.06,0.2,19.5,-69.8
23.4,0.06,0.34,31.7,-60.2
24.1,0.05,0.48,42.5,-47.4
24.2,0.05,0.57,50.9,-29.4
24.7,0.1,0.72,55,-5.6
24.7,0.07,0.58,53.3,19.7
24.2,0.04,0.53,46.5,40.4
23.6,0.03,0.32,36.6,55.2
23.4,0.02,0.2,24.9,65.9
23.2,0.06,0.12,12.3,74.3
22.8,0.02,0.02,0,0
22.9,0,0,0,0
22.8,0,0,0,0
22.9,0,0,0,0
23.2,0,0,0,0
23.3,0,0,0,0
23.2,0,0,0,0
22.9,0,0,0,0
22.2,0,0,0,0
21.8,0,0,0,0
21.1,0,0,0,0
21.3,0,0,0,0
22.3,0,0,0,0
22.6,0.11,0.07,6.6,-77.1
